啇,※［＃「摘のつくり」、第4水準2-4-4］
啇,※［＃「滴のつくり」、第4水準2-4-4］
啊,※［＃「口＋阿」、第4水準2-4-5］
啐,※［＃「口＋卒」、第3水準1-15-7］
啡,※［＃「※」は「口＋非」、第4水準2-4-8、181-8］
啡,※［＃「口＋非」、第4水準2-4-8］
啽,※［＃「口＋（合／廾）」、第4水準2-4-11］
喁,※［＃「口＋偶のつくり」、第3水準1-15-9］
喁,※［＃「口＋禺」、第3水準1-15-9］
喁,※［＃口＋禺、第3水準1-15-9］
喈,※［＃「口＋皆」、第4水準2-4-13］
喭,※［＃「口＋顏のへん」、第3水準1-15-13］
喿,※［＃「操のつくり」、第4水準2-4-19］
嗉,※［＃「口＋素」、第4水準2-4-20］
嗎,※［＃「口＋馬」、第3水準1-15-14］
嗑,※［＃「口＋盍」、第4水準2-4-22］
嗒,※［＃「口＋荅」、第4水準2-4-16］
嗝,※［＃「口＋鬲」、第4水準2-4-23］
嗢,※［＃「口＋慍のつくり」、第4水準2-4-25］
嘈,※［＃「口＋曹」、第3水準1-15-16］
嘎,※［＃「口＋戛」、第3水準1-15-17］
嘷,※［＃「口＋「皐」の「白」にかえて「自」、第4水準2-4-33］
嘷,※［＃「口＋皐」の「白」に代えて「自」、第4水準2-4-33］
嘻,※［＃「※」は「口＋喜」、第3水準1-15-18、読みは「き」、191-4］
嘻,※［＃「口＋喜」、第3水準1-15-18］
嘿,※［＃「口＋黒」、第4水準2-4-36］
嘿,※［＃「口＋（黨－尚）」、第4水準2-4-36］
噀,※［＃「口＋饌のつくり」、第4水準2-4-37］
噇,※［＃「口＋童」、第4水準2-4-38］
噉,※［＃「口＋敢」、第3水準1-15-19］
噞,※［＃「口＋僉」、第4水準2-4-39］
噞,※［＃「口＋嶮のつくり」、第4水準2-4-39］
噞,※［＃口＋僉、第4水準2-4-39］
噠,※［＃「口＋二点しんにょうの達」、第4水準2-4-40］
噦,※［＃「口＋穢のつくり」、第3水準1-15-21］
噯,※［＃「口＋愛」、第3水準1-15-23、397-13］
噯,※［＃「口＋愛」、第3水準1-15-23］
噱,※［＃「口＋劇のへん」、読みは「きょ」、第3水準1-15-24］
噱,※［＃「口＋據のつくり」、第3水準1-15-24］
噲,※［＃「※」は「くちへん」＋「會」、読みは「カイ」、第3水準1-15-25、200-13］
噲,※［＃「口＋會」、第3水準1-15-25］
噶,※［＃「口＋臈のつくり」、第3水準1-15-20］
噶,※［＃「口＋葛」、第3水準1-15-20］
嚕,※［＃「口＋魯」、第4水準2-4-45］
嚙,※［＃「口＋齒」、第3水準1-15-26］
嚚,※［＃「囂」の「頁」に代えて「臣」、第4水準2-4-46］
嚝,※［＃「口＋廣」、第4水準2-4-47］
嚞,※［＃「吉／（吉＋吉）」、第3水準1-15-27］
嚨,※［＃「口＋龍」、第4水準2-4-48］
